timestamp,block,path,hops,input_eth,gross_profit_eth,gas_cost_eth,net_profit_eth,net_profit_eur_1800
2026-05-26T10:40:21Z,46501337,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000311,0.000240,0.000071,0.1287
2026-05-26T10:40:21Z,46501337,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000311,0.000240,0.000071,0.1287
2026-05-26T10:40:21Z,46501337,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000311,0.000240,0.000071,0.1287
2026-05-26T10:40:21Z,46501337,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000311,0.000240,0.000071,0.1287
2026-05-26T10:40:21Z,46501337,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000311,0.000240,0.000071,0.1287
2026-05-26T10:40:21Z,46501337,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000311,0.000240,0.000071,0.1287
2026-05-26T10:40:23Z,46501338,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000313,0.000240,0.000073,0.1309
2026-05-26T10:40:23Z,46501338,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000313,0.000240,0.000073,0.1309
2026-05-26T10:40:23Z,46501338,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000313,0.000240,0.000073,0.1309
2026-05-26T10:40:23Z,46501338,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000313,0.000240,0.000073,0.1309
2026-05-26T10:40:23Z,46501338,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000313,0.000240,0.000073,0.1309
2026-05-26T10:40:25Z,46501339,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000316,0.000240,0.000076,0.1373
2026-05-26T10:40:25Z,46501339,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000316,0.000240,0.000076,0.1373
